Price,Beds,Baths,Area,Pets,Street,City,Region,Zip
"$5,495",1 bed,1 bath,Data Not Found,OK Pets,"450 W 17th St Apt 841,                  ",New York,NY,10011
"$25,000",3 bed,2.5 bath,Data Not Found,NO,"94 Thompson St Apt 2,                  ",New York,NY,10012
"$7,000",2 bed,2 bath,"1,075 sqft",OK Pets,"200 E 87th St Apt 15M,                  ",New York,NY,10128
"$3,250",1 bed,1 bath,Data Not Found,OK Pets,"212 E 70th St Apt 2D,                  ",New York,NY,10021
"$2,595",1 bed,1 bath,Data Not Found,OK Pets,"151 E 81st St Apt 6B,                  ",Manhattan,NY,10028
"$2,521",2 bed,1 bath,Data Not Found,OK Pets,"2268 Adam C Powell Jr Blvd Unit 4,                  ",Manhattan,NY,10030
"$2,650",3 bed,1 bath,"1,100 sqft",NO,"443 55th St Apt 2,                  ",Brooklyn,NY,11220
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,500",1 bed,1 bath,Data Not Found,OK Pets,"246 E 90th St Apt 3C,                  ",Manhattan,NY,10128
"$12,746",3 bed,3 bath,"1,877 sqft",OK Pets,"160 Riverside Blvd Apt 35A,                  ",New York,NY,10069
"$6,845",2 bed,2 bath,"1,075 sqft",OK Pets,"450 W 42nd St Apt 41D,                  ",New York,NY,10036
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$3,450",2 bed,1 bath,Data Not Found,OK Pets,"309 W 99th St Apt 5C,                  ",New York,NY,10025
"$4,950",2 bed,1.5 bath,950 sqft,OK Pets,"57 W 58th St Apt 9C,                  ",New York,NY,10019
"$3,458",0 bed,1 bath,Data Not Found,OK Pets,"510 E 14th St Apt 213,                  ",Manhattan,NY,10009
"$4,615",2 bed,2 bath,Data Not Found,NO,"414 E 52nd St Apt 9C,                  ",Manhattan,NY,10022
"$9,000",2 bed,2 bath,"1,324 sqft",OK Pets,"124 W 23rd St Apt 9A,                  ",Manhattan,NY,10011
"$2,500",3 bed,2 bath,"1,375 sqft",NO,"58-15 182 St Unit 1F,                  ",Flushing,NY,11365
"$3,550",0 bed,1 bath,Data Not Found,NO,"555-555 10th Ave Unit 21C,                  ",New York,NY,10036
"$4,291",0 bed,1 bath,Data Not Found,NO,"555-555 10th Ave Unit 51H,                  ",New York,NY,10036
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$4,129",0 bed,1 bath,Data Not Found,NO,"555-555 10th Ave Unit 42M,                  ",New York,NY,10036
"$2,200",2 bed,1 bath,Data Not Found,NO,"1915 Bleecker St Unit 1B,                  ",Queens,NY,11385
"$1,616",2 bed,1 bath,Data Not Found,OK Pets,"65-09 99th St Unit 3G,                  ",Queens,NY,11374
"$1,900",1 bed,1 bath,Data Not Found,NO,"2722 Frederick Douglass Blvd Apt 2D,                  ",Manhattan,NY,10030
"$3,345",1 bed,1 bath,800 sqft,NO,"353 E 83rd St Unit 4BB,                  ",Manhattan,NY,10028
"$2,175",0 bed,1 bath,500 sqft,OK Pets,"151 E 90th St Apt 2D,                  ",New York,NY,10128
"$2,625",1 bed,2 bath,Data Not Found,OK Pets,"146 E 46th St Apt 3FR,                  ",Manhattan,NY,10017
"$3,500",2 bed,1 bath,850 sqft,NO,"220 W 72nd St Apt 2R,                  ",New York,NY,10023
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$4,192",3 bed,1 bath,"1,100 sqft",NO,"201 W 105th St Apt 62,                  ",New York,NY,10025
"$3,300",3 bed,1 bath,Data Not Found,OK Pets,"817 Second Ave Unit 2,                  ",New York,NY,10017
"$2,725",2 bed,1 bath,Data Not Found,OK Pets,"134 Haven Ave Apt 3H,                  ",New York,NY,10032
"$6,400",1 bed,1 bath,715 sqft,OK Pets,"140 Charles St Apt 18D,                  ",New York,NY,10014
"$2,500",3 bed,1 bath,Data Not Found,NO,"217-30 112th Rd Unit 2,                  ",Queens Village,NY,11429
"$16,000",3 bed,2 bath,"2,017 sqft",OK Pets,"129 Lafayette St Apt 9C,                  ",New York,NY,10013
"$6,000",2 bed,2 bath,"1,206 sqft",OK Pets,"15 Park Row Apt 19L,                  ",Manhattan,NY,10038
"$2,750",0 bed,1 bath,361 sqft,OK Pets,"15 Park Row Unit 03F1,                  ",Manhattan,NY,10038
"$6,229",2 bed,1.5 bath,"1,400 sqft",OK Pets,"222 W 83rd St Apt 11C,                  ",New York,NY,10024
"$9,300",3 bed,3 bath,Data Not Found,OK Pets,"420 E 61st St Apt 18B,                  ",New York,NY,10065
"$2,000",1 bed,1 bath,730 sqft,NO,"65-17 242nd St Unit 7E,                  ",Little Neck,NY,11362
"$2,500",3 bed,2 bath,Data Not Found,NO,"3240 154th St Unit 2FL,                  ",Flushing,NY,11354
"$2,300",2 bed,2 bath,850 sqft,OK Pets,"180-16 Wexford Ter Unit 3B,                  ",Queens,NY,11432
"$3,460",1 bed,1 bath,Data Not Found,NO,"4545 Center Blvd Apt 2816,                  ",Queens,NY,11109
"$3,600",1 bed,1 bath,550 sqft,NO,"150 W 51st St Apt 1910,                  ",Manhattan,NY,10019
"$2,600",2 bed,1 bath,Data Not Found,NO,"42 Park Ter E Apt 2R,                  ",New York,NY,10034
"$4,035",1 bed,1 bath,645 sqft,OK Pets,"325 Lexington Ave Apt 15E,                  ",Manhattan,NY,10016
"$4,711",1 bed,1 bath,Data Not Found,OK Pets,"245 W 25th St Apt 3K,                  ",Manhattan,NY,10001
"$2,850",2 bed,2 bath,Data Not Found,NO,"1342 Gates Ave Unit 2,                  ",New York,NY,11221
"$3,250",1 bed,1 bath,Data Not Found,OK Pets,"148 E 98th St Apt 2B,                  ",New York,NY,10029
"$2,795",0 bed,1 bath,440 sqft,OK Pets,"230 W 55th St Apt 18H,                  ",New York,NY,10019
"$2,390",2 bed,1 bath,Data Not Found,OK Pets,"359 Linden St Unit 5D,                  ",Brooklyn,NY,11237
"$3,700",1 bed,1 bath,706 sqft,OK Pets,"345 E 80th St Apt 31G,                  ",New York,NY,10075
"$3,950",3 bed,2 bath,"1,800 sqft",NO,"464 Marion St Unit 2,                  ",Brooklyn,NY,11233
"$7,295",0 bed,2 bath,"1,240 sqft",NO,"666 Greenwich St Apt 722,                  ",New York,NY,10014
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$1,600",1 bed,1 bath,Data Not Found,OK Pets,"34-33 90th St Unit E13,                  ",Jackson Heights,NY,11372
"$2,400",2 bed,1 bath,Data Not Found,OK Pets,"83-83 118th St Unit 3M,                  ",Queens,NY,11415
"$3,650",2 bed,1 bath,Data Not Found,OK Pets,"97 S 3rd St Apt 3A,                  ",Brooklyn,NY,11249
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,500",1 bed,1 bath,Data Not Found,OK Pets,"346 E 20th St Apt 16,                  ",New York,NY,10003
"$3,773",1 bed,1 bath,763 sqft,OK Pets,"440 E 20th St Unit 01E,                  ",Manhattan,NY,10009
"$3,542",1 bed,1 bath,770 sqft,OK Pets,"287 Avenue C Apt 4B,                  ",Manhattan,NY,10009
"$3,915",1 bed,1 bath,944 sqft,OK Pets,"6 Peter Cooper Rd Unit 06E,                  ",Manhattan,NY,10010
"$3,450",1 bed,2 bath,Data Not Found,OK Pets,"572 5th Ave Apt 7A,                  ",Brooklyn,NY,11215
"$2,450",0 bed,1 bath,Data Not Found,OK Pets,"230 Riverside Dr Apt 2F,                  ",New York,NY,10025
"$2,900",2 bed,1 bath,Data Not Found,OK Pets,"155A W 9th St Apt 2,                  ",Brooklyn,NY,11231
"$9,800",4 bed,4 bath,"2,400 sqft",NO,"557 Third Ave Unit 3A,                  ",New York,NY,10016
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$9,000",2 bed,2 bath,"1,490 sqft",NO,"146 W 57th St Apt 75C,                  ",New York,NY,10019
"$10,000",2 bed,2 bath,Data Not Found,OK Pets,"124 Hudson St Apt 3B,                  ",New York,NY,10013
"$2,100",3 bed,2 bath,"1,134 sqft",NO,"106-35 Union Hall St,                  ",Jamaica,NY,11433
"$4,200",3 bed,1 bath,Data Not Found,NO,"213 Sixth Ave Unit 4E,                  ",New York,NY,10013
"$2,700",2 bed,1 bath,Data Not Found,OK Pets,"140 W 109th St Unit 1,                  ",New York,NY,10025
"$2,395",2 bed,1 bath,Data Not Found,NO,"79-02 150th St Unit 1,                  ",Queens,NY,11367
"$3,650",2 bed,2 bath,Data Not Found,OK Pets,"148 W 76th St Apt 4A,                  ",New York,NY,10023
"$6,995",2 bed,2 bath,"1,150 sqft",OK Pets,"300 E 85th St Apt 2603,                  ",New York,NY,10028
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$5,265",2 bed,2 bath,"1,078 sqft",OK Pets,"1600 Broadway Apt 8G,                  ",New York,NY,10019
"$1,950",0 bed,1 bath,250 sqft,NO,"315 W 77th St Apt 2A,                  ",New York,NY,10024
"$2,875",1 bed,1 bath,Data Not Found,NO,"328 E 59th St Apt 12,                  ",New York,NY,10022
"$2,750",0 bed,1 bath,500 sqft,NO,"150 W 51st St Apt 2003,                  ",New York,NY,10019
"$2,200",2 bed,1 bath,Data Not Found,NO,"272 79th St Unit 3,                  ",Brooklyn,NY,11209
"$5,250",3 bed,2 bath,Data Not Found,OK Pets,Data Not Found,New York,NY,10019
"$2,350",3 bed,1 bath,900 sqft,NO,"95 Legion St Unit 3A,                  ",Brooklyn,NY,11212
"$3,899",3 bed,1 bath,900 sqft,NO,Data Not Found,Brooklyn,NY,11216
"$6,000",1 bed,1 bath,729 sqft,OK Pets,"210 Lafayette St Apt 4C,                  ",New York,NY,10012
"$2,035",2 bed,1 bath,950 sqft,NO,Data Not Found,Brooklyn,NY,11235
"$2,500",1 bed,1 bath,Data Not Found,NO,Data Not Found,New York,NY,10028
"$2,572",0 bed,1 bath,Data Not Found,OK Pets,"4720 Center Blvd Apt 925,                  ",Long Island City,NY,11109
"$3,950",2 bed,2 bath,"1,000 sqft",NO,Data Not Found,Brooklyn,NY,11205
"$3,795",2 bed,1 bath,Data Not Found,OK Pets,Data Not Found,Long Island City,NY,11101
"$2,300",2 bed,1 bath,Data Not Found,OK Pets,"419 Hart St Apt 4B,                  ",Brooklyn,NY,11221
"$2,990",3 bed,1 bath,950 sqft,OK Pets,"492 Gates Ave Apt 5F,                  ",Brooklyn,NY,11216
"$2,695",0 bed,1 bath,Data Not Found,NO,"226 E 74th St Apt 1C,                  ",New York,NY,10021
"$5,000",4 bed,1 bath,Data Not Found,NO,Data Not Found,New York,NY,10038
"$1,695",1 bed,1 bath,600 sqft,NO,"138 Haven Ave Unit 16A,                  ",New York,NY,10032
"$2,695",1 bed,1 bath,Data Not Found,OK Pets,Data Not Found,New York,NY,10029
"$5,495",3 bed,2 bath,Data Not Found,OK Pets,Data Not Found,New York,NY,10018
"$3,695",2 bed,1 bath,Data Not Found,OK Pets,Data Not Found,New York,NY,10028
"$3,095",2 bed,1 bath,Data Not Found,NO,"507 W 111th St Apt 42,                  ",New York,NY,10025
"$2,200",1 bed,1 bath,Data Not Found,NO,Data Not Found,Astoria,NY,11102
"$2,185",1 bed,1 bath,Data Not Found,OK Pets,Data Not Found,Astoria,NY,11106
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,525",1 bed,1 bath,Data Not Found,NO,"286 W End Ave Apt 3B,                  ",New York,NY,10023
"$3,250",3 bed,1 bath,"1,200 sqft",OK Pets,Data Not Found,Astoria,NY,11102
"$2,495",1 bed,1 bath,600 sqft,OK Pets,"320 W 106th St Unit 3Z,                  ",New York,NY,10025
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,090",1 bed,1 bath,Data Not Found,OK Pets,"334 E 82nd St Unit 5E,                  ",New York,NY,10028
"$2,420",1 bed,1 bath,Data Not Found,OK Pets,"253 W 93rd St Apt 3S,                  ",New York,NY,10025
"$5,500",1 bed,2 bath,822 sqft,NO,"150 Columbus Ave Apt 9E,                  ",New York,NY,10023
"$2,849",3 bed,1 bath,900 sqft,NO,"751 Dekalb Ave Apt 4R,                  ",Brooklyn,NY,11216
"$3,300",1 bed,1 bath,870 sqft,OK Pets,"2300 Frederick Douglass Blvd Unit 8A,                  ",New York,NY,10027
"$6,500",1 bed,1 bath,Data Not Found,OK Pets,"160 Central Park S Unit 2511,                  ",New York,NY,10019
"$1,850",1 bed,1 bath,Data Not Found,NO,"43-18 39th Pl Unit 16,                  ",Queens,NY,11104
"$4,155",4 bed,2 bath,Data Not Found,OK Pets,"555 W 151st St Apt 28,                  ",Manhattan,NY,10031
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,175",0 bed,1 bath,Data Not Found,NO,"611 W 142nd St Unit B,                  ",Manhattan,NY,10031
"$2,000",2 bed,1 bath,Data Not Found,OK Pets,"523 W 157th St Apt 5C,                  ",Manhattan,NY,10032
"$3,495",2 bed,1 bath,Data Not Found,NO,"221 E 10th St Apt 10,                  ",Manhattan,NY,10003
"$2,450",1 bed,1 bath,Data Not Found,NO,"690 Fort Washington Ave Apt 3A,                  ",Manhattan,NY,10040
"$3,350",3 bed,1 bath,Data Not Found,NO,"2 Pinehurst Ave Apt C4,                  ",Manhattan,NY,10033
"$2,695",2 bed,1 bath,Data Not Found,NO,"730 W 183rd St Apt 3E,                  ",Manhattan,NY,10033
"$4,155",4 bed,2 bath,Data Not Found,OK Pets,"555 W 151st St Apt 27,                  ",Manhattan,NY,10031
"$2,125",2 bed,1 bath,Data Not Found,NO,"2918 Frederick Douglass Blvd Unit 2B,                  ",Manhattan,NY,10039
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,600",4 bed,1 bath,Data Not Found,NO,"2654 Marion Ave Apt 5FS,                  ",Bronx,NY,10458
"$5,500",5 bed,2 bath,Data Not Found,NO,"350 Manhattan Ave Apt 4H,                  ",Manhattan,NY,10026
"$2,595",2 bed,1 bath,Data Not Found,NO,"111 Wadsworth Ave Apt 7G,                  ",Manhattan,NY,10033
"$2,200",1 bed,1 bath,Data Not Found,NO,"305 W 111th St Unit 02C,                  ",Manhattan,NY,10026
"$2,650",1 bed,1 bath,Data Not Found,NO,"2196 Frederick Douglass Blvd Apt 4E,                  ",Manhattan,NY,10026
"$2,180",1 bed,1 bath,Data Not Found,NO,"24 W 125th St Unit A42,                  ",Manhattan,NY,10027
"$4,400",4 bed,2 bath,Data Not Found,NO,"601 W 137th St Apt 23,                  ",Manhattan,NY,10031
"$3,465",3 bed,1 bath,Data Not Found,OK Pets,"607 W 137th St Apt 59,                  ",Manhattan,NY,10031
"$2,105",1 bed,1 bath,Data Not Found,NO,"45 W 139th St Apt 8F,                  ",Manhattan,NY,10037
"$2,150",2 bed,1 bath,Data Not Found,NO,"509 W 159th St Apt 8,                  ",Manhattan,NY,10032
"$2,650",3 bed,1 bath,Data Not Found,NO,"529 W 158th St Apt 2E,                  ",Manhattan,NY,10032
"$5,500",5 bed,2 bath,Data Not Found,NO,"350 Manhattan Ave Apt 5H,                  ",Manhattan,NY,10026
"$3,200",3 bed,1.5 bath,Data Not Found,OK Pets,"1616 Amsterdam Ave Unit 2G,                  ",Manhattan,NY,10031
"$3,495",2 bed,1 bath,Data Not Found,NO,"221 E 10th St Apt 9,                  ",Manhattan,NY,10003
"$3,375",3 bed,1 bath,Data Not Found,NO,"601 W 149th St Apt 6,                  ",Manhattan,NY,10031
"$2,595",1 bed,1 bath,450 sqft,NO,"236 E 13th St Apt 26,                  ",New York,NY,10003
"$3,300",2 bed,1 bath,946 sqft,NO,"441 W 51st St Apt 5R,                  ",New York,NY,10019
"$3,000",1 bed,1 bath,688 sqft,NO,"320 E 54th St Apt 8B,                  ",New York,NY,10022
"$2,400",1 bed,1 bath,558 sqft,NO,"312 E 91st St Apt 2W,                  ",New York,NY,10128
"$3,795",1 bed,1 bath,785 sqft,NO,"80 Park Ave Apt 20K,                  ",New York,NY,10016
"$1,875",0 bed,1 bath,398 sqft,NO,"407 W 39th St Apt 4C,                  ",New York,NY,10018
"$2,200",0 bed,1 bath,472 sqft,NO,"299 Tenth Ave Unit 5C,                  ",New York,NY,10011
"$8,769",3 bed,3 bath,"1,425 sqft",OK Pets,"21 W 86th St Unit B,                  ",New York,NY,10024
"$7,995",2 bed,2 bath,Data Not Found,OK Pets,"21 W 86th St Apt 11E,                  ",New York,NY,10024
"$2,650",1 bed,1 bath,Data Not Found,NO,"1136 Madison Ave Unit 4R,                  ",New York,NY,10028
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$1,875",0 bed,1 bath,398 sqft,NO,"407 W 39th St Apt 4C,                  ",New York,NY,10018
"$2,200",0 bed,1 bath,472 sqft,NO,"299 Tenth Ave Unit 5C,                  ",New York,NY,10011
"$4,295",1 bed,1 bath,820 sqft,OK Pets,"251 E 32nd St Unit 8C,                  ",New York,NY,10016
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$4,195",1 bed,1 bath,Data Not Found,OK Pets,"795 Columbus Ave Apt 4E,                  ",New York,NY,10025
"$2,400",1 bed,1 bath,Data Not Found,OK Pets,"518 E 80th St Unit 9,                  ",New York,NY,10075
"$6,795",2 bed,2 bath,Data Not Found,OK Pets,Data Not Found,New York,NY,10025
"$11,500",3 bed,3 bath,"1,868 sqft",NO,"405 E 56th St Ph B,                  ",New York,NY,10022
"$2,750",0 bed,1 bath,Data Not Found,OK Pets,"307 E 44th St Apt 502,                  ",New York,NY,10017
"$4,000",1 bed,1 bath,Data Not Found,OK Pets,"124 W 60th St Apt 24H,                  ",New York,NY,10023
"$3,000",1 bed,1 bath,700 sqft,NO,"310 W 80th St Apt 3D,                  ",New York,NY,10024
"$4,200",1 bed,1 bath,Data Not Found,OK Pets,"250 E Houston St Apt 2A,                  ",New York,NY,10002
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,695",0 bed,1 bath,478 sqft,NO,"161 W 16th St Apt 17A,                  ",New York,NY,10011
"$4,400",1 bed,1 bath,697 sqft,NO,"25 E 10th St Apt 4E,                  ",New York,NY,10003
"$4,500",1 bed,2 bath,"1,050 sqft",OK Pets,"513 E 82nd St Apt 1C,                  ",New York,NY,10028
"$6,100",3 bed,1 bath,Data Not Found,OK Pets,"201-205 W 11th St Unit 4A,                  ",New York,NY,10014
"$3,450",2 bed,1.5 bath,900 sqft,NO,"440 E 78th St Unit EE1,                  ",New York,NY,10075
"$4,000",2 bed,1 bath,Data Not Found,OK Pets,"61 E 3rd St Unit Aa,                  ",New York,NY,10003
"$4,800",1 bed,1 bath,825 sqft,OK Pets,"155 Prince St Unit Ii,                  ",New York,NY,10012
"$3,825",1 bed,1 bath,800 sqft,NO,"115 E 92nd St Unit 3B,                  ",New York,NY,10128
Data Not Found,Data Not Found,Data Not Found,Data Not Found,NO,Data Not Found,Data Not Found,Data Not Found,Data Not Found
"$2,300",0 bed,1 bath,498 sqft,NO,"203 E 25th St Unit Middle,                  ",New York,NY,10016
"$2,400",0 bed,1 bath,470 sqft,NO,"165 E 35th St Unit 7K,                  ",New York,NY,10016
"$3,600",2 bed,1 bath,750 sqft,NO,"101 W 75th St Apt 2C,                  ",New York,NY,10023
"$2,900",1 bed,1 bath,Data Not Found,OK Pets,"210 W 94th St Apt 6C,                  ",New York,NY,10025
"$2,500",1 bed,1 bath,685 sqft,NO,"216 E 90th St Unit 1WR,                  ",New York,NY,10128
"$3,450",2 bed,1 bath,940 sqft,NO,"250 Third Ave Unit 7,                  ",New York,NY,10010
"$3,000",0 bed,1 bath,Data Not Found,OK Pets,"43 E 56th St Unit 9L,                  ",New York,NY,10022
"$3,875",3 bed,1 bath,"1,100 sqft",NO,"1309 5th Ave Apt 21B,                  ",New York,NY,10029
"$3,495",2 bed,2 bath,920 sqft,NO,"1382 2nd Ave Unit 2N,                  ",New York,NY,10021
"$3,995",1 bed,1 bath,750 sqft,OK Pets,"62 Leroy St Unit C3,                  ",New York,NY,10014
"$2,300",1 bed,1 bath,568 sqft,NO,"336 E 5th St Apt 5RW,                  ",New York,NY,10003
"$1,995",1 bed,1 bath,475 sqft,NO,"417 W 56th St Unit E2,                  ",New York,NY,10019
"$6,700",0 bed,2 bath,"1,100 sqft",NO,"552 Broome St,                  ",New York,NY,10013
"$4,730",1 bed,1 bath,Data Not Found,OK Pets,"400 W 63rd St Apt 902,                  ",New York,NY,10069
"$2,606",2 bed,1 bath,818 sqft,NO,"415 E 73rd St Apt 3A,                  ",New York,NY,10021
"$3,150",2 bed,1 bath,774 sqft,NO,"200 W 85th St Unit 11A,                  ",New York,NY,10024
